Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINFUT;22/04/2020;09:20:00;78.881;78.901;78.700;78.856;1.144.792.205,70;72.907
WINFUT;22/04/2020;09:15:00;78.765;78.896;78.730;78.881;1.082.869.870,82;68.952
WINFUT;22/04/2020;09:10:00;78.735;78.806;78.630;78.765;1.125.373.723,46;71.739
WINFUT;22/04/2020;09:05:00;79.132;79.182;78.690;78.735;1.664.538.085,28;105.886
WINFUT;22/04/2020;09:00:00;79.041;79.323;78.991;79.137;1.254.249.176,20;79.515
WINFUT;20/04/2020;17:50:00;79.654;79.844;79.609;79.844;447.242.960,57;28.151
WINFUT;20/04/2020;17:45:00;79.734;79.769;79.604;79.654;675.578.452,88;42.546
WINFUT;20/04/2020;17:40:00;79.448;79.859;79.443;79.734;1.229.689.994,93;77.415
WINFUT;20/04/2020;17:35:00;79.609;79.684;79.413;79.448;996.827.684,61;62.881
WINFUT;20/04/2020;17:30:00;79.498;79.659;79.488;79.609;848.502.161,44;53.515
WINFUT;20/04/2020;17:25:00;79.418;79.543;79.403;79.498;778.778.544,41;49.164
WINFUT;20/04/2020;17:20:00;79.343;79.448;79.333;79.418;556.366.072,17;35.161
WINFUT;20/04/2020;17:15:00;79.257;79.408;79.202;79.343;964.774.285,14;61.043
WINFUT;20/04/2020;17:10:00;79.408;79.418;79.142;79.252;1.527.617.510,41;96.721
WINFUT;20/04/2020;17:05:00;79.578;79.578;79.373;79.403;1.074.384.461,73;67.842
WINFUT;20/04/2020;17:00:00;79.704;79.729;79.563;79.578;919.964.246,48;57.990
WINFUT;20/04/2020;16:55:00;79.418;79.744;79.393;79.699;1.990.615.741,21;125.498
WINFUT;20/04/2020;16:50:00;79.513;79.538;79.287;79.413;1.615.206.169,76;102.091
WINFUT;20/04/2020;16:45:00;79.478;79.594;79.398;79.508;1.599.098.363,43;100.957
WINFUT;20/04/2020;16:40:00;79.408;79.508;79.257;79.478;1.933.712.151,41;122.224
WINFUT;20/04/2020;16:35:00;79.523;79.689;79.408;79.408;2.100.054.334,80;132.483
WINFUT;20/04/2020;16:30:00;79.317;79.573;79.207;79.523;1.985.437.816,17;125.516
WINFUT;20/04/2020;16:25:00;79.272;79.328;79.057;79.317;1.563.110.953,95;99.079
WINFUT;20/04/2020;16:20:00;79.152;79.282;79.122;79.272;1.400.722.624,64;88.752
WINFUT;20/04/2020;16:15:00;79.282;79.433;79.147;79.147;1.972.699.076,02;124.880
WINFUT;20/04/2020;16:10:00;79.137;79.378;79.026;79.282;2.045.779.471,05;129.619
WINFUT;20/04/2020;16:05:00;79.077;79.217;78.846;79.137;2.319.636.741,02;147.280
WINFUT;20/04/2020;16:00:00;78.916;79.242;78.896;79.082;1.859.638.318,21;118.008
WINFUT;20/04/2020;15:55:00;79.152;79.167;78.881;78.916;2.254.825.130,03;143.252
WINFUT;20/04/2020;15:50:00;79.413;79.428;79.107;79.152;1.856.863.236,27;117.568
WINFUT;20/04/2020;15:45:00;79.192;79.448;79.102;79.413;1.636.115.439,99;103.560
WINFUT;20/04/2020;15:40:00;79.282;79.343;79.122;79.192;1.666.561.424,55;105.597
WINFUT;20/04/2020;15:35:00;79.528;79.528;79.192;79.277;2.463.275.830,24;155.836
WINFUT;20/04/2020;15:30:00;79.423;79.704;79.317;79.523;2.381.055.163,94;150.295
WINFUT;20/04/2020;15:25:00;79.774;79.844;79.398;79.418;2.452.433.123,01;154.562
WINFUT;20/04/2020;15:20:00;79.885;79.935;79.749;79.764;1.662.818.586,39;104.514
WINFUT;20/04/2020;15:15:00;80.115;80.161;79.849;79.890;2.554.087.713,47;160.200
WINFUT;20/04/2020;15:10:00;80.557;80.597;80.085;80.110;2.647.614.120,87;165.391
WINFUT;20/04/2020;15:05:00;80.627;80.753;80.542;80.557;1.838.228.995,94;114.395
WINFUT;20/04/2020;15:00:00;80.181;80.723;80.156;80.622;3.360.001.431,31;209.497
WINFUT;20/04/2020;14:55:00;79.960;80.271;79.920;80.181;2.639.758.512,81;165.327
WINFUT;20/04/2020;14:50:00;79.880;80.035;79.819;79.960;1.740.932.320,50;109.305
WINFUT;20/04/2020;14:45:00;79.905;79.970;79.754;79.880;1.839.447.914,91;115.567
WINFUT;20/04/2020;14:40:00;79.573;80.100;79.568;79.905;3.523.074.817,56;221.275
WINFUT;20/04/2020;14:35:00;79.172;79.588;79.122;79.573;2.622.923.405,49;165.927
WINFUT;20/04/2020;14:30:00;79.202;79.232;79.107;79.172;1.265.676.582,59;80.227
WINFUT;20/04/2020;14:25:00;79.052;79.232;78.991;79.202;1.948.137.235,55;123.583
WINFUT;20/04/2020;14:20:00;79.353;79.368;79.031;79.052;2.218.587.358,52;140.598
WINFUT;20/04/2020;14:15:00;79.353;79.393;79.272;79.358;1.201.144.884,63;75.984
WINFUT;20/04/2020;14:10:00;79.262;79.408;79.257;79.353;1.706.390.807,00;107.932
WINFUT;20/04/2020;14:05:00;79.197;79.277;79.172;79.257;1.140.663.107,77;72.259
WINFUT;20/04/2020;14:00:00;79.317;79.338;79.147;79.197;1.845.913.575,09;116.918
WINFUT;20/04/2020;13:55:00;79.358;79.413;79.267;79.317;1.505.848.275,07;95.253
WINFUT;20/04/2020;13:50:00;79.518;79.528;79.333;79.353;1.338.051.618,61;84.549
WINFUT;20/04/2020;13:45:00;79.453;79.533;79.403;79.523;1.126.655.093,44;71.140
WINFUT;20/04/2020;13:40:00;79.443;79.513;79.393;79.453;1.163.011.344,08;73.462
WINFUT;20/04/2020;13:35:00;79.363;79.468;79.333;79.443;1.061.168.867,58;67.065
WINFUT;20/04/2020;13:30:00;79.343;79.443;79.302;79.358;1.236.403.136,15;78.178
WINFUT;20/04/2020;13:25:00;79.142;79.423;79.137;79.338;2.074.971.579,40;131.291
WINFUT;20/04/2020;13:20:00;79.227;79.252;79.107;79.137;1.107.268.089,21;70.196
WINFUT;20/04/2020;13:15:00;79.227;79.267;79.182;79.227;970.046.457,27;61.447
WINFUT;20/04/2020;13:10:00;79.217;79.282;79.172;79.227;1.552.803.858,82;98.366
WINFUT;20/04/2020;13:05:00;78.966;79.232;78.931;79.222;1.922.519.639,16;121.940
WINFUT;20/04/2020;13:00:00;78.981;79.046;78.926;78.961;1.184.221.410,32;75.241
WINFUT;20/04/2020;12:55:00;78.831;79.006;78.765;78.981;1.798.359.563,33;114.395
WINFUT;20/04/2020;12:50:00;78.866;78.886;78.791;78.831;932.440.027,66;59.357
WINFUT;20/04/2020;12:45:00;78.806;78.926;78.740;78.866;1.419.165.952,81;90.355
WINFUT;20/04/2020;12:40:00;78.710;78.856;78.630;78.806;1.975.695.281,99;125.900
WINFUT;20/04/2020;12:35:00;78.484;78.730;78.459;78.710;2.195.875.191,21;140.188
WINFUT;20/04/2020;12:30:00;78.489;78.520;78.389;78.484;1.131.505.961,63;72.377
WINFUT;20/04/2020;12:25:00;78.409;78.530;78.359;78.489;1.371.333.748,17;87.730
WINFUT;20/04/2020;12:20:00;78.329;78.469;78.314;78.409;1.255.051.983,47;80.349
WINFUT;20/04/2020;12:15:00;78.379;78.474;78.324;78.334;1.402.046.380,63;89.748
WINFUT;20/04/2020;12:10:00;78.575;78.625;78.374;78.374;1.790.353.329,29;114.502
WINFUT;20/04/2020;12:05:00;78.610;78.781;78.555;78.580;1.767.417.198,96;112.772
WINFUT;20/04/2020;12:00:00;78.570;78.680;78.540;78.610;1.219.757.514,89;77.870
WINFUT;20/04/2020;11:55:00;78.665;78.760;78.525;78.565;1.877.877.657,53;119.831
WINFUT;20/04/2020;11:50:00;78.550;78.715;78.540;78.670;1.939.273.152,47;123.790
WINFUT;20/04/2020;11:45:00;78.304;78.615;78.294;78.550;2.575.961.206,90;164.693
WINFUT;20/04/2020;11:40:00;78.143;78.359;78.133;78.304;1.683.665.225,80;107.972
WINFUT;20/04/2020;11:35:00;78.148;78.178;78.063;78.143;1.210.790.512,86;77.785
WINFUT;20/04/2020;11:30:00;78.138;78.264;78.113;78.148;1.465.907.763,62;94.092
WINFUT;20/04/2020;11:25:00;78.148;78.208;78.088;78.138;1.143.146.736,86;73.408
WINFUT;20/04/2020;11:20:00;78.093;78.223;78.023;78.148;2.009.009.506,61;129.048
WINFUT;20/04/2020;11:15:00;77.973;78.098;77.927;78.098;1.234.569.246,20;79.424
WINFUT;20/04/2020;11:10:00;77.957;78.098;77.917;77.973;1.901.175.412,00;122.314
WINFUT;20/04/2020;11:05:00;78.083;78.163;77.932;77.952;1.650.005.796,30;106.092
WINFUT;20/04/2020;11:00:00;78.108;78.168;77.983;78.083;1.839.176.418,06;118.216
WINFUT;20/04/2020;10:55:00;77.922;78.128;77.897;78.108;1.944.438.835,68;125.020
WINFUT;20/04/2020;10:50:00;77.937;78.058;77.852;77.917;1.817.493.520,81;116.989
WINFUT;20/04/2020;10:45:00;77.757;78.003;77.727;77.937;1.731.015.787,49;111.551
WINFUT;20/04/2020;10:40:00;77.902;78.068;77.707;77.757;2.701.412.412,83;174.045
WINFUT;20/04/2020;10:35:00;77.787;78.018;77.737;77.902;2.153.812.678,73;138.777
WINFUT;20/04/2020;10:30:00;77.922;78.043;77.757;77.787;2.737.245.744,35;176.398
WINFUT;20/04/2020;10:25:00;77.837;78.023;77.832;77.922;1.678.560.226,65;108.078
WINFUT;20/04/2020;10:20:00;77.641;77.872;77.626;77.842;2.277.031.584,62;146.912
WINFUT;20/04/2020;10:15:00;77.626;77.782;77.436;77.641;2.631.483.086,85;170.162
WINFUT;20/04/2020;10:10:00;77.752;77.822;77.541;77.626;1.932.232.445,51;124.815
WINFUT;20/04/2020;10:05:00;77.651;77.762;77.576;77.747;1.329.240.840,61;85.889
WINFUT;20/04/2020;10:00:00;77.511;77.702;77.491;77.656;1.718.064.284,37;111.083
WINFUT;20/04/2020;09:55:00;77.295;77.616;77.290;77.511;2.059.011.889,40;133.335
WINFUT;20/04/2020;09:50:00;77.400;77.426;77.225;77.295;1.189.569.778,45;77.209
WINFUT;20/04/2020;09:45:00;77.310;77.410;77.275;77.400;1.181.645.377,29;76.670
WINFUT;20/04/2020;09:40:00;77.134;77.320;77.129;77.305;992.025.541,53;64.462
WINFUT;20/04/2020;09:35:00;77.139;77.220;77.064;77.129;1.124.260.798,49;73.145
WINFUT;20/04/2020;09:30:00;77.405;77.431;77.084;77.139;1.966.351.371,84;127.831
WINFUT;20/04/2020;09:25:00;77.410;77.496;77.335;77.410;834.095.900,24;54.065
WINFUT;20/04/2020;09:20:00;77.471;77.516;77.365;77.415;921.568.332,53;59.718
WINFUT;20/04/2020;09:15:00;77.375;77.506;77.305;77.471;1.023.346.843,01;66.355
WINFUT;20/04/2020;09:10:00;77.290;77.375;77.200;77.375;847.466.224,48;55.025
WINFUT;20/04/2020;09:05:00;77.395;77.456;77.235;77.295;928.735.661,63;60.281
WINFUT;20/04/2020;09:00:00;77.175;77.586;77.160;77.395;938.000.740,77;60.827
WINFUT;17/04/2020;17:50:00;79.473;79.594;79.358;79.594;554.117.715,19;34.997
WINFUT;17/04/2020;17:45:00;79.398;79.503;79.388;79.468;403.631.072,95;25.500
WINFUT;17/04/2020;17:40:00;79.368;79.473;79.368;79.398;432.324.220,37;27.320
WINFUT;17/04/2020;17:35:00;79.353;79.458;79.323;79.368;677.877.062,00;42.857
WINFUT;17/04/2020;17:30:00;79.483;79.508;79.343;79.353;616.232.161,08;38.943
WINFUT;17/04/2020;17:25:00;79.458;79.548;79.428;79.483;622.325.229,14;39.290
WINFUT;17/04/2020;17:20:00;79.383;79.478;79.333;79.458;561.906.390,26;35.511
WINFUT;17/04/2020;17:15:00;79.453;79.483;79.348;79.388;506.428.741,44;32.004
WINFUT;17/04/2020;17:10:00;79.383;79.508;79.267;79.453;1.274.482.121,75;80.543
WINFUT;17/04/2020;17:05:00;79.528;79.629;79.368;79.383;1.273.765.151,72;80.382
WINFUT;17/04/2020;17:00:00;79.518;79.578;79.403;79.528;1.235.038.725,17;77.972
WINFUT;17/04/2020;16:55:00;79.393;79.568;79.262;79.513;2.189.463.579,23;138.374
WINFUT;17/04/2020;16:50:00;79.197;79.458;79.197;79.393;2.320.704.432,23;146.716
WINFUT;17/04/2020;16:45:00;79.112;79.267;79.097;79.202;1.248.518.743,38;79.139
WINFUT;17/04/2020;16:40:00;79.092;79.227;79.036;79.117;1.527.375.485,46;96.865
WINFUT;17/04/2020;16:35:00;79.097;79.142;79.016;79.092;1.148.873.279,90;72.910
WINFUT;17/04/2020;16:30:00;78.996;79.172;78.941;79.097;1.502.885.312,04;95.365
WINFUT;17/04/2020;16:25:00;78.876;79.097;78.866;78.996;1.506.874.759,08;95.712
WINFUT;17/04/2020;16:20:00;78.951;78.986;78.831;78.881;891.185.402,07;56.678
WINFUT;17/04/2020;16:15:00;78.831;78.981;78.796;78.951;1.284.061.300,86;81.667
WINFUT;17/04/2020;16:10:00;78.851;78.876;78.775;78.831;824.030.027,12;52.465
WINFUT;17/04/2020;16:05:00;78.856;78.906;78.770;78.851;1.202.986.047,71;76.581
WINFUT;17/04/2020;16:00:00;78.911;79.026;78.796;78.861;1.993.938.286,30;126.809
WINFUT;17/04/2020;15:55:00;78.625;78.931;78.595;78.916;1.798.766.325,43;114.556
WINFUT;17/04/2020;15:50:00;78.665;78.710;78.560;78.625;1.178.866.088,38;75.238
WINFUT;17/04/2020;15:45:00;78.565;78.730;78.545;78.670;1.286.541.096,94;82.085
WINFUT;17/04/2020;15:40:00;78.595;78.645;78.469;78.565;991.472.181,64;63.351
WINFUT;17/04/2020;15:35:00;78.590;78.620;78.434;78.590;1.313.502.474,40;83.933
WINFUT;17/04/2020;15:30:00;78.515;78.675;78.349;78.595;2.142.527.465,65;136.987
WINFUT;17/04/2020;15:25:00;78.449;78.640;78.429;78.520;1.457.066.635,49;93.118
WINFUT;17/04/2020;15:20:00;78.344;78.560;78.314;78.444;1.328.823.168,57;84.999
WINFUT;17/04/2020;15:15:00;78.329;78.384;78.239;78.344;1.271.042.836,79;81.449
WINFUT;17/04/2020;15:10:00;78.464;78.540;78.233;78.324;2.208.038.234,65;141.386
WINFUT;17/04/2020;15:05:00;78.479;78.510;78.374;78.469;1.122.506.610,59;71.807
WINFUT;17/04/2020;15:00:00;78.570;78.590;78.344;78.474;2.174.517.992,14;139.093
WINFUT;17/04/2020;14:55:00;78.504;78.615;78.449;78.570;1.322.756.118,51;84.528
WINFUT;17/04/2020;14:50:00;78.565;78.720;78.414;78.510;2.488.219.788,66;158.971
WINFUT;17/04/2020;14:45:00;78.941;78.946;78.489;78.560;3.153.774.145,37;201.061
WINFUT;17/04/2020;14:40:00;79.252;79.312;78.941;78.946;1.781.391.469,19;112.960
WINFUT;17/04/2020;14:35:00;79.182;79.277;79.122;79.252;971.384.789,32;61.552
WINFUT;17/04/2020;14:30:00;79.092;79.307;79.082;79.177;1.474.308.164,72;93.413
WINFUT;17/04/2020;14:25:00;79.167;79.282;79.072;79.087;1.336.150.674,67;84.686
WINFUT;17/04/2020;14:20:00;79.242;79.338;79.127;79.167;1.411.086.963,76;89.402
WINFUT;17/04/2020;14:15:00;79.147;79.247;79.011;79.237;1.720.123.172,25;109.093
WINFUT;17/04/2020;14:10:00;79.257;79.312;79.107;79.152;1.196.198.614,59;75.789
WINFUT;17/04/2020;14:05:00;79.207;79.292;79.031;79.262;1.836.737.962,94;116.437
WINFUT;17/04/2020;14:00:00;79.312;79.483;79.192;79.202;1.810.703.424,64;114.547
WINFUT;17/04/2020;13:55:00;79.297;79.393;79.247;79.317;1.030.728.172,16;65.222
WINFUT;17/04/2020;13:50:00;79.383;79.468;79.272;79.302;1.622.001.435,84;102.566
WINFUT;17/04/2020;13:45:00;79.197;79.398;79.127;79.388;1.622.604.372,84;102.763
WINFUT;17/04/2020;13:40:00;79.353;79.378;79.172;79.197;1.276.133.699,73;80.787
WINFUT;17/04/2020;13:35:00;79.323;79.443;79.267;79.358;1.523.484.791,38;96.345
WINFUT;17/04/2020;13:30:00;79.117;79.373;79.097;79.323;1.701.506.560,03;107.720
WINFUT;17/04/2020;13:25:00;79.092;79.162;79.016;79.117;1.091.166.489,99;69.243
WINFUT;17/04/2020;13:20:00;79.167;79.252;79.062;79.092;1.655.897.470,34;104.970
WINFUT;17/04/2020;13:15:00;78.931;79.167;78.921;79.162;1.450.829.060,26;92.089
WINFUT;17/04/2020;13:10:00;78.821;78.981;78.796;78.931;1.034.651.552,17;65.794
WINFUT;17/04/2020;13:05:00;78.796;78.876;78.791;78.826;694.608.634,20;44.215
WINFUT;17/04/2020;13:00:00;78.786;78.876;78.680;78.801;1.342.206.047,69;85.499
WINFUT;17/04/2020;12:55:00;78.991;79.011;78.730;78.791;1.447.225.342,24;92.128
WINFUT;17/04/2020;12:50:00;79.026;79.031;78.891;78.991;809.180.015,85;51.424
WINFUT;17/04/2020;12:45:00;78.956;79.052;78.911;79.031;829.613.524,15;52.706
WINFUT;17/04/2020;12:40:00;79.072;79.092;78.926;78.951;901.056.953,20;57.230
WINFUT;17/04/2020;12:35:00;79.122;79.157;79.001;79.072;852.533.646,49;54.103
WINFUT;17/04/2020;12:30:00;79.016;79.157;78.971;79.122;1.511.144.719,18;95.926
WINFUT;17/04/2020;12:25:00;79.052;79.087;78.861;79.021;1.349.568.779,79;85.756
WINFUT;17/04/2020;12:20:00;79.067;79.142;78.891;79.057;1.545.368.600,66;98.155
WINFUT;17/04/2020;12:15:00;79.142;79.192;78.851;79.067;2.025.019.258,68;128.608
WINFUT;17/04/2020;12:10:00;79.147;79.237;79.011;79.142;1.802.243.314,47;114.317
WINFUT;17/04/2020;12:05:00;79.067;79.237;79.001;79.142;1.426.989.769,94;90.462
WINFUT;17/04/2020;12:00:00;79.021;79.167;78.946;79.067;1.563.756.903,94;99.237
WINFUT;17/04/2020;11:55:00;79.117;79.197;78.956;79.021;1.964.057.733,82;124.642
WINFUT;17/04/2020;11:50:00;78.725;79.132;78.710;79.117;2.084.372.439,62;132.489
WINFUT;17/04/2020;11:45:00;78.976;79.046;78.625;78.730;2.385.115.332,06;151.842
WINFUT;17/04/2020;11:40:00;78.996;79.077;78.896;78.976;1.890.663.787,77;120.118
WINFUT;17/04/2020;11:35:00;78.986;79.107;78.760;78.991;2.948.028.402,32;187.446
WINFUT;17/04/2020;11:30:00;79.443;79.458;78.901;78.986;3.835.679.856,32;243.050
WINFUT;17/04/2020;11:25:00;79.538;79.644;79.418;79.443;2.201.280.358,34;138.886
WINFUT;17/04/2020;11:20:00;79.548;79.639;79.493;79.538;1.905.639.378,03;120.205
WINFUT;17/04/2020;11:15:00;79.794;79.799;79.523;79.548;2.631.594.814,56;165.867
WINFUT;17/04/2020;11:10:00;80.156;80.201;79.684;79.794;2.652.242.194,85;166.605
WINFUT;17/04/2020;11:05:00;79.970;80.211;79.935;80.151;2.015.526.703,60;126.322
WINFUT;17/04/2020;11:00:00;80.015;80.045;79.865;79.965;1.589.861.425,27;99.795
WINFUT;17/04/2020;10:55:00;79.955;80.115;79.945;80.020;1.120.105.117,44;70.236
WINFUT;17/04/2020;10:50:00;80.005;80.130;79.920;79.955;1.663.126.623,41;104.303
WINFUT;17/04/2020;10:45:00;79.854;80.085;79.849;80.000;2.024.399.148,73;127.007
WINFUT;17/04/2020;10:40:00;80.025;80.075;79.558;79.854;3.563.124.665,18;224.105
WINFUT;17/04/2020;10:35:00;80.020;80.130;79.819;80.025;2.470.315.078,26;154.993
WINFUT;17/04/2020;10:30:00;80.236;80.457;79.854;80.020;4.476.085.700,60;280.335
WINFUT;17/04/2020;10:25:00;80.146;80.246;80.020;80.236;2.048.132.787,02;128.252
WINFUT;17/04/2020;10:20:00;80.015;80.176;79.875;80.146;1.989.025.000,14;124.727
WINFUT;17/04/2020;10:15:00;80.146;80.196;79.865;80.020;2.504.110.940,64;157.133
WINFUT;17/04/2020;10:10:00;80.161;80.316;80.100;80.146;1.999.876.684,27;125.141
WINFUT;17/04/2020;10:05:00;80.110;80.236;79.920;80.161;2.497.977.658,62;156.563
WINFUT;17/04/2020;10:00:00;80.151;80.271;80.030;80.110;1.729.848.862,33;108.326
WINFUT;17/04/2020;09:55:00;80.065;80.176;79.935;80.151;1.738.148.961,41;108.967
WINFUT;17/04/2020;09:50:00;80.381;80.422;79.995;80.065;2.207.631.541,27;138.217
WINFUT;17/04/2020;09:45:00;80.211;80.442;80.171;80.381;1.974.601.557,77;123.342
WINFUT;17/04/2020;09:40:00;80.125;80.361;80.120;80.211;1.880.843.639,49;117.628
WINFUT;17/04/2020;09:35:00;80.276;80.331;80.105;80.130;1.649.900.389,09;103.218
WINFUT;17/04/2020;09:30:00;80.512;80.527;80.211;80.271;1.905.532.129,75;118.997
WINFUT;17/04/2020;09:25:00;80.602;80.678;80.507;80.512;1.021.950.928,83;63.643
WINFUT;17/04/2020;09:20:00;80.773;80.798;80.557;80.607;1.029.437.500,95;64.045
WINFUT;17/04/2020;09:15:00;80.798;80.828;80.627;80.778;1.211.383.103,59;75.309
WINFUT;17/04/2020;09:10:00;80.994;81.039;80.718;80.798;1.177.243.713,10;73.085
WINFUT;17/04/2020;09:05:00;80.923;81.134;80.748;80.994;1.481.689.916,40;91.871
WINFUT;17/04/2020;09:00:00;81.300;81.300;80.798;80.923;865.365.922,53;53.634
WINFUT;16/04/2020;17:50:00;79.277;79.719;79.187;79.659;1.007.912.005,87;63.673
WINFUT;16/04/2020;17:45:00;78.670;79.403;78.650;79.287;1.466.388.045,63;93.170
WINFUT;16/04/2020;17:40:00;78.540;78.700;78.494;78.670;854.574.231,62;54.555
WINFUT;16/04/2020;17:35:00;78.389;78.590;78.369;78.545;624.519.860,22;39.941
WINFUT;16/04/2020;17:30:00;78.249;78.409;78.249;78.394;589.194.023,71;37.737
WINFUT;16/04/2020;17:25:00;78.299;78.309;78.233;78.254;266.463.968,93;17.084
WINFUT;16/04/2020;17:20:00;78.254;78.349;78.223;78.299;501.994.404,41;32.181
WINFUT;16/04/2020;17:15:00;78.444;78.474;78.168;78.254;983.458.908,53;63.028
WINFUT;16/04/2020;17:10:00;78.414;78.540;78.364;78.439;814.369.536,02;52.106
WINFUT;16/04/2020;17:05:00;78.213;78.474;78.183;78.419;1.292.739.038,11;82.824
WINFUT;16/04/2020;17:00:00;78.284;78.374;78.153;78.208;1.472.394.579,77;94.407
WINFUT;16/04/2020;16:55:00;78.630;78.640;78.264;78.289;2.026.051.043,99;129.603
WINFUT;16/04/2020;16:50:00;78.414;78.655;78.414;78.630;1.919.058.525,35;122.607
WINFUT;16/04/2020;16:45:00;78.655;78.700;78.399;78.414;1.619.835.189,90;103.509
WINFUT;16/04/2020;16:40:00;78.620;78.725;78.520;78.645;1.528.623.522,53;97.575
WINFUT;16/04/2020;16:35:00;78.625;78.685;78.560;78.620;1.405.954.811,75;89.746
WINFUT;16/04/2020;16:30:00;78.515;78.665;78.454;78.625;2.116.097.686,22;135.168
WINFUT;16/04/2020;16:25:00;78.404;78.540;78.309;78.515;1.912.862.235,28;122.369
WINFUT;16/04/2020;16:20:00;78.233;78.469;78.228;78.399;1.796.976.805,58;115.081
WINFUT;16/04/2020;16:15:00;78.068;78.254;78.058;78.228;1.759.100.506,07;112.942
WINFUT;16/04/2020;16:10:00;78.033;78.113;77.937;78.073;1.532.807.402,73;98.592
WINFUT;16/04/2020;16:05:00;78.078;78.158;77.957;78.033;1.682.040.190,92;108.136
WINFUT;16/04/2020;16:00:00;78.259;78.304;77.993;78.073;1.832.813.331,14;117.754
WINFUT;16/04/2020;15:55:00;78.304;78.339;78.218;78.259;1.087.285.388,11;69.713
WINFUT;16/04/2020;15:50:00;78.208;78.359;78.108;78.304;1.285.536.961,03;82.488
WINFUT;16/04/2020;15:45:00;78.228;78.279;78.128;78.213;1.248.093.389,50;80.088
WINFUT;16/04/2020;15:40:00;78.249;78.324;78.068;78.228;1.905.707.865,25;122.312
WINFUT;16/04/2020;15:35:00;78.314;78.525;78.198;78.249;1.895.339.150,04;121.391
WINFUT;16/04/2020;15:30:00;78.389;78.489;78.173;78.319;1.815.218.009,86;116.325
WINFUT;16/04/2020;15:25:00;78.269;78.459;78.228;78.389;1.646.938.743,35;105.494
WINFUT;16/04/2020;15:20:00;78.494;78.580;78.259;78.274;1.721.200.425,45;110.151
WINFUT;16/04/2020;15:15:00;78.479;78.530;78.354;78.494;1.258.364.446,60;80.508
WINFUT;16/04/2020;15:10:00;78.520;78.575;78.374;78.474;1.726.356.047,53;110.410
WINFUT;16/04/2020;15:05:00;78.228;78.545;78.168;78.515;1.870.628.483,67;119.828
WINFUT;16/04/2020;15:00:00;78.409;78.414;77.922;78.233;2.868.758.501,50;184.326
WINFUT;16/04/2020;14:55:00;78.575;78.630;78.213;78.404;3.176.894.613,94;203.344
WINFUT;16/04/2020;14:50:00;78.811;78.831;78.535;78.570;2.382.193.038,10;151.977
WINFUT;16/04/2020;14:45:00;78.926;78.951;78.811;78.811;969.456.112,25;61.667
WINFUT;16/04/2020;14:40:00;78.861;78.941;78.796;78.931;1.366.063.506,09;86.923
WINFUT;16/04/2020;14:35:00;78.931;79.057;78.856;78.861;1.595.005.483,41;101.382
WINFUT;16/04/2020;14:30:00;78.901;78.966;78.866;78.931;898.724.572,20;57.147
WINFUT;16/04/2020;14:25:00;78.791;78.936;78.730;78.906;1.266.763.763,65;80.626
WINFUT;16/04/2020;14:20:00;78.856;78.891;78.765;78.791;1.061.726.102,62;67.595
WINFUT;16/04/2020;14:15:00;78.791;78.891;78.725;78.861;1.319.501.084,39;84.018
WINFUT;16/04/2020;14:10:00;78.781;78.816;78.690;78.786;1.335.334.102,61;85.094
WINFUT;16/04/2020;14:05:00;78.871;78.946;78.755;78.781;1.637.871.156,03;104.243
WINFUT;16/04/2020;14:00:00;78.946;78.991;78.856;78.866;1.169.011.552,16;74.329
WINFUT;16/04/2020;13:55:00;78.911;79.122;78.801;78.941;2.120.869.658,13;134.789
WINFUT;16/04/2020;13:50:00;78.946;79.006;78.876;78.916;1.101.432.170,17;70.024
WINFUT;16/04/2020;13:45:00;78.931;78.986;78.836;78.946;1.211.190.158,79;77.032
WINFUT;16/04/2020;13:40:00;78.911;78.981;78.856;78.931;1.446.093.522,24;91.959
WINFUT;16/04/2020;13:35:00;78.770;78.936;78.715;78.906;1.716.140.640,21;109.267
WINFUT;16/04/2020;13:30:00;78.836;78.861;78.560;78.775;2.363.683.763,77;150.760
WINFUT;16/04/2020;13:25:00;78.745;78.891;78.730;78.831;1.235.571.740,15;78.675
WINFUT;16/04/2020;13:20:00;78.730;78.856;78.655;78.740;1.634.658.533,03;104.164
WINFUT;16/04/2020;13:15:00;78.981;79.001;78.640;78.735;2.203.145.829,41;140.312
WINFUT;16/04/2020;13:10:00;79.036;79.067;78.926;78.986;1.371.897.043,12;87.159
WINFUT;16/04/2020;13:05:00;79.187;79.227;79.031;79.031;1.267.146.606,60;80.369
WINFUT;16/04/2020;13:00:00;79.317;79.393;79.122;79.187;1.887.674.776,79;119.547
WINFUT;16/04/2020;12:55:00;79.383;79.393;79.262;79.317;1.211.312.016,82;76.639
WINFUT;16/04/2020;12:50:00;79.087;79.383;79.067;79.378;1.908.341.575,08;120.904
WINFUT;16/04/2020;12:45:00;79.082;79.142;79.001;79.087;1.145.968.298,85;72.739
WINFUT;16/04/2020;12:40:00;78.996;79.172;78.971;79.082;1.624.785.155,84;103.121
WINFUT;16/04/2020;12:35:00;78.770;79.026;78.730;78.996;1.681.998.356,66;107.029
WINFUT;16/04/2020;12:30:00;78.931;78.966;78.745;78.775;1.975.803.398,99;125.751
WINFUT;16/04/2020;12:25:00;78.976;79.102;78.881;78.931;1.886.466.286,65;119.849
WINFUT;16/04/2020;12:20:00;79.307;79.338;78.961;78.971;2.083.025.254,56;132.125
