Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINQ20;29/07/2020;11:55:00;105.150;105.215;105.040;105.200;2.846.380.929,06;135.375
WINQ20;29/07/2020;11:50:00;105.285;105.290;105.145;105.150;1.708.486.171,25;81.195
WINQ20;29/07/2020;11:45:00;105.295;105.335;105.240;105.285;1.425.372.173,10;67.693
WINQ20;29/07/2020;11:40:00;105.255;105.340;105.220;105.295;1.929.811.019,49;91.650
WINQ20;29/07/2020;11:35:00;105.170;105.280;105.130;105.255;1.791.081.681,49;85.123
WINQ20;29/07/2020;11:30:00;105.185;105.240;105.145;105.170;1.284.190.626,96;61.037
WINQ20;29/07/2020;11:25:00;105.200;105.215;105.130;105.185;1.074.192.807,86;51.070
WINQ20;29/07/2020;11:20:00;105.225;105.260;105.130;105.200;2.087.169.629,81;99.205
WINQ20;29/07/2020;11:15:00;105.260;105.320;105.190;105.225;1.885.479.337,86;89.565
WINQ20;29/07/2020;11:10:00;105.230;105.430;105.185;105.255;4.390.728.404,90;208.452
WINQ20;29/07/2020;11:05:00;105.180;105.305;105.170;105.225;1.773.053.011,19;84.237
WINQ20;29/07/2020;11:00:00;105.170;105.360;105.110;105.180;4.838.840.489,45;229.890
WINQ20;29/07/2020;10:55:00;105.050;105.290;105.020;105.175;4.469.047.935,95;212.504
WINQ20;29/07/2020;10:50:00;104.945;105.065;104.910;105.045;1.910.399.912,23;90.976
WINQ20;29/07/2020;10:45:00;104.930;105.010;104.845;104.950;2.400.362.873,53;114.378
WINQ20;29/07/2020;10:40:00;104.950;105.045;104.830;104.930;3.840.605.369,77;183.019
WINQ20;29/07/2020;10:35:00;105.065;105.110;104.930;104.950;2.334.108.120,50;111.100
WINQ20;29/07/2020;10:30:00;104.970;105.195;104.905;105.070;5.220.945.086,16;248.471
WINQ20;29/07/2020;10:25:00;105.045;105.100;104.965;104.970;1.723.660.019,46;82.051
WINQ20;29/07/2020;10:20:00;105.095;105.140;104.970;105.050;2.858.781.700,25;136.077
WINQ20;29/07/2020;10:15:00;105.220;105.260;105.080;105.095;2.421.787.562,76;115.167
WINQ20;29/07/2020;10:10:00;105.060;105.260;105.040;105.220;4.622.329.287,30;219.788
WINQ20;29/07/2020;10:05:00;104.905;105.090;104.855;105.060;3.429.359.917,70;163.368
WINQ20;29/07/2020;10:00:00;104.710;104.940;104.680;104.910;4.535.868.720,96;216.332
WINQ20;29/07/2020;09:55:00;104.595;104.725;104.500;104.715;3.012.338.361,44;143.992
WINQ20;29/07/2020;09:50:00;104.610;104.710;104.585;104.595;1.993.794.531,39;95.274
WINQ20;29/07/2020;09:45:00;104.580;104.635;104.560;104.610;1.001.843.006,78;47.891
WINQ20;29/07/2020;09:40:00;104.550;104.620;104.525;104.575;1.259.374.235,59;60.219
WINQ20;29/07/2020;09:35:00;104.590;104.600;104.520;104.550;1.510.667.824,24;72.244
WINQ20;29/07/2020;09:30:00;104.655;104.675;104.550;104.595;2.269.897.867,44;108.502
WINQ20;29/07/2020;09:25:00;104.665;104.765;104.640;104.655;1.356.374.038,99;64.780
WINQ20;29/07/2020;09:20:00;104.665;104.735;104.615;104.665;1.512.875.304,26;72.268
WINQ20;29/07/2020;09:15:00;104.710;104.780;104.650;104.665;1.829.603.839,92;87.367
WINQ20;29/07/2020;09:10:00;104.630;104.715;104.495;104.715;2.255.862.513,22;107.812
WINQ20;29/07/2020;09:05:00;104.405;104.640;104.340;104.625;2.110.642.239,11;100.955
WINQ20;29/07/2020;09:00:00;104.440;104.600;104.310;104.400;2.003.201.889,55;95.877
WINQ20;28/07/2020;17:50:00;103.930;103.975;103.845;103.900;534.955.974,87;25.743
WINQ20;28/07/2020;17:45:00;103.925;103.990;103.895;103.930;567.839.727,32;27.315
WINQ20;28/07/2020;17:40:00;103.890;103.950;103.825;103.925;795.994.440,68;38.307
WINQ20;28/07/2020;17:35:00;104.180;104.180;103.860;103.890;1.890.927.152,92;90.940
WINQ20;28/07/2020;17:30:00;104.095;104.220;104.080;104.180;1.041.582.798,46;49.997
WINQ20;28/07/2020;17:25:00;104.065;104.140;104.025;104.095;756.051.545,25;36.317
WINQ20;28/07/2020;17:20:00;104.080;104.095;104.000;104.070;705.403.181,47;33.898
WINQ20;28/07/2020;17:15:00;104.030;104.145;103.975;104.075;1.579.075.524,45;75.871
WINQ20;28/07/2020;17:10:00;104.000;104.050;103.950;104.025;1.460.083.962,63;70.196
WINQ20;28/07/2020;17:05:00;103.870;104.020;103.865;104.000;1.904.813.641,08;91.613
WINQ20;28/07/2020;17:00:00;104.145;104.190;103.800;103.875;3.716.722.049,81;178.771
WINQ20;28/07/2020;16:55:00;104.290;104.340;104.115;104.150;2.663.173.285,51;127.763
WINQ20;28/07/2020;16:50:00;104.285;104.330;104.230;104.285;1.772.753.055,31;85.001
WINQ20;28/07/2020;16:45:00;104.355;104.410;104.240;104.285;2.273.531.825,70;108.977
WINQ20;28/07/2020;16:40:00;104.490;104.540;104.320;104.360;2.980.805.531,16;142.745
WINQ20;28/07/2020;16:35:00;104.455;104.510;104.390;104.490;2.324.167.873,44;111.246
WINQ20;28/07/2020;16:30:00;104.515;104.610;104.410;104.450;2.850.877.234,19;136.387
WINQ20;28/07/2020;16:25:00;104.670;104.690;104.480;104.515;2.603.413.568,48;124.489
WINQ20;28/07/2020;16:20:00;104.715;104.760;104.650;104.670;1.597.728.913,58;76.298
WINQ20;28/07/2020;16:15:00;104.585;104.735;104.560;104.715;1.948.426.814,77;93.097
WINQ20;28/07/2020;16:10:00;104.615;104.685;104.560;104.580;1.584.198.491,39;75.710
WINQ20;28/07/2020;16:05:00;104.690;104.725;104.610;104.620;1.530.714.513,61;73.122
WINQ20;28/07/2020;16:00:00;104.700;104.780;104.635;104.690;1.951.853.672,82;93.201
WINQ20;28/07/2020;15:55:00;104.635;104.805;104.600;104.700;3.314.923.641,95;158.295
WINQ20;28/07/2020;15:50:00;104.575;104.685;104.560;104.635;2.208.022.365,63;105.524
WINQ20;28/07/2020;15:45:00;104.440;104.640;104.440;104.575;3.120.490.968,15;149.215
WINQ20;28/07/2020;15:40:00;104.445;104.530;104.410;104.440;2.434.404.985,99;116.509
WINQ20;28/07/2020;15:35:00;104.350;104.470;104.350;104.445;2.105.596.823,15;100.823
WINQ20;28/07/2020;15:30:00;104.245;104.380;104.225;104.355;1.575.292.297,31;75.506
WINQ20;28/07/2020;15:25:00;104.265;104.320;104.225;104.245;1.240.419.556,38;59.480
WINQ20;28/07/2020;15:20:00;104.230;104.320;104.205;104.270;1.115.954.906,53;53.514
WINQ20;28/07/2020;15:15:00;104.200;104.265;104.180;104.230;956.369.538,17;45.881
WINQ20;28/07/2020;15:10:00;104.250;104.340;104.175;104.195;1.992.995.013,52;95.578
WINQ20;28/07/2020;15:05:00;104.210;104.270;104.170;104.255;1.019.793.120,12;48.925
WINQ20;28/07/2020;15:00:00;104.190;104.300;104.160;104.215;1.915.592.781,38;91.891
WINQ20;28/07/2020;14:55:00;104.180;104.215;104.135;104.190;931.507.118,81;44.712
WINQ20;28/07/2020;14:50:00;104.180;104.250;104.135;104.180;1.672.436.660,78;80.252
WINQ20;28/07/2020;14:45:00;104.090;104.200;104.065;104.180;1.198.769.465,77;57.552
WINQ20;28/07/2020;14:40:00;104.180;104.210;104.075;104.095;1.233.391.926,29;59.221
WINQ20;28/07/2020;14:35:00;104.210;104.285;104.135;104.180;1.591.459.607,59;76.361
WINQ20;28/07/2020;14:30:00;104.135;104.230;104.080;104.210;1.536.701.615,79;73.756
WINQ20;28/07/2020;14:25:00;104.190;104.195;104.080;104.140;1.688.837.577,05;81.085
WINQ20;28/07/2020;14:20:00;104.225;104.290;104.170;104.190;1.851.478.740,42;88.821
WINQ20;28/07/2020;14:15:00;104.075;104.230;104.055;104.225;1.875.378.678,79;90.028
WINQ20;28/07/2020;14:10:00;104.170;104.180;104.040;104.075;2.522.958.821,44;121.175
WINQ20;28/07/2020;14:05:00;104.190;104.240;104.140;104.175;1.399.160.395,74;67.146
WINQ20;28/07/2020;14:00:00;104.335;104.340;104.135;104.185;2.060.655.023,48;98.865
WINQ20;28/07/2020;13:55:00;104.375;104.395;104.290;104.340;1.157.763.955,13;55.479
WINQ20;28/07/2020;13:50:00;104.280;104.390;104.225;104.380;1.591.924.575,59;76.308
WINQ20;28/07/2020;13:45:00;104.315;104.365;104.260;104.280;1.377.353.238,41;66.023
WINQ20;28/07/2020;13:40:00;104.375;104.380;104.300;104.310;1.104.279.508,36;52.922
WINQ20;28/07/2020;13:35:00;104.400;104.475;104.325;104.370;2.112.311.221,26;101.160
WINQ20;28/07/2020;13:30:00;104.310;104.425;104.270;104.405;1.822.188.214,97;87.309
WINQ20;28/07/2020;13:25:00;104.310;104.380;104.235;104.305;2.056.114.874,44;98.565
WINQ20;28/07/2020;13:20:00;104.185;104.310;104.145;104.305;1.533.197.992,72;73.551
WINQ20;28/07/2020;13:15:00;104.240;104.315;104.180;104.185;1.554.223.932,02;74.544
WINQ20;28/07/2020;13:10:00;104.200;104.260;104.150;104.240;1.261.053.981,70;60.508
WINQ20;28/07/2020;13:05:00;104.245;104.300;104.100;104.195;2.207.025.313,70;105.906
WINQ20;28/07/2020;13:00:00;104.135;104.350;104.115;104.245;2.041.355.235,21;97.907
WINQ20;28/07/2020;12:55:00;104.170;104.195;104.100;104.135;899.595.935,32;43.191
WINQ20;28/07/2020;12:50:00;104.280;104.285;104.090;104.165;1.831.224.176,13;87.893
WINQ20;28/07/2020;12:45:00;104.215;104.325;104.160;104.280;2.034.560.302,14;97.582
WINQ20;28/07/2020;12:40:00;104.225;104.290;104.135;104.215;2.326.430.052,46;111.617
WINQ20;28/07/2020;12:35:00;104.095;104.245;104.030;104.225;2.432.968.752,08;116.829
WINQ20;28/07/2020;12:30:00;103.995;104.100;103.865;104.090;2.276.968.984,56;109.494
WINQ20;28/07/2020;12:25:00;104.005;104.130;103.930;104.000;2.404.555.074,51;115.571
WINQ20;28/07/2020;12:20:00;103.890;104.020;103.875;104.010;1.835.200.577,97;88.282
WINQ20;28/07/2020;12:15:00;104.160;104.210;103.865;103.890;2.911.743.902,98;139.951
WINQ20;28/07/2020;12:10:00;104.000;104.170;103.935;104.160;2.896.144.938,79;139.183
WINQ20;28/07/2020;12:05:00;104.070;104.135;103.960;104.000;2.907.064.226,04;139.708
WINQ20;28/07/2020;12:00:00;104.290;104.355;104.070;104.070;2.389.013.800,36;114.636
WINQ20;28/07/2020;11:55:00;104.155;104.330;104.150;104.290;2.763.335.385,91;132.522
WINQ20;28/07/2020;11:50:00;104.010;104.215;104.005;104.155;2.681.026.132,73;128.736
WINQ20;28/07/2020;11:45:00;104.000;104.120;103.915;104.010;3.090.654.934,56;148.582
WINQ20;28/07/2020;11:40:00;104.240;104.275;103.980;104.000;3.052.891.764,24;146.637
WINQ20;28/07/2020;11:35:00;104.185;104.295;104.110;104.240;2.777.399.952,15;133.274
WINQ20;28/07/2020;11:30:00;104.330;104.430;104.175;104.185;2.609.326.199,65;125.127
WINQ20;28/07/2020;11:25:00;104.345;104.405;104.205;104.325;2.662.173.077,43;127.621
WINQ20;28/07/2020;11:20:00;104.395;104.535;104.325;104.340;2.802.043.672,47;134.168
WINQ20;28/07/2020;11:15:00;104.235;104.490;104.230;104.395;4.538.877.653,23;217.444
WINQ20;28/07/2020;11:10:00;104.265;104.390;103.960;104.235;4.715.437.436,76;226.405
WINQ20;28/07/2020;11:05:00;104.155;104.390;104.075;104.260;3.176.167.037,08;152.332
WINQ20;28/07/2020;11:00:00;104.255;104.390;104.105;104.155;4.038.526.167,75;193.722
WINQ20;28/07/2020;10:55:00;104.195;104.320;104.070;104.255;4.126.979.709,15;198.070
WINQ20;28/07/2020;10:50:00;104.420;104.420;104.190;104.200;4.744.108.366,22;227.444
WINQ20;28/07/2020;10:45:00;104.395;104.625;104.385;104.420;4.119.925.598,87;197.087
WINQ20;28/07/2020;10:40:00;104.295;104.500;104.290;104.395;4.551.193.879,36;217.967
WINQ20;28/07/2020;10:35:00;104.315;104.435;104.080;104.290;6.607.622.187,81;316.872
WINQ20;28/07/2020;10:30:00;103.880;104.365;103.870;104.320;8.001.030.675,54;384.165
WINQ20;28/07/2020;10:25:00;103.780;103.880;103.710;103.880;2.741.132.292,31;132.048
WINQ20;28/07/2020;10:20:00;103.670;103.795;103.630;103.785;2.752.156.776,49;132.666
WINQ20;28/07/2020;10:15:00;103.640;103.720;103.500;103.670;4.251.382.965,57;205.163
WINQ20;28/07/2020;10:10:00;104.030;104.030;103.535;103.640;7.465.064.299,68;359.744
WINQ20;28/07/2020;10:05:00;104.115;104.160;104.020;104.030;2.574.453.260,13;123.679
WINQ20;28/07/2020;10:00:00;104.250;104.265;104.080;104.110;2.983.609.260,15;143.209
WINQ20;28/07/2020;09:55:00;104.155;104.315;104.135;104.255;3.490.115.088,57;167.423
WINQ20;28/07/2020;09:50:00;104.010;104.155;104.010;104.150;2.350.953.492,80;112.922
WINQ20;28/07/2020;09:45:00;103.960;104.140;103.960;104.015;3.256.416.527,07;156.501
WINQ20;28/07/2020;09:40:00;103.800;103.970;103.780;103.960;2.631.368.096,61;126.623
WINQ20;28/07/2020;09:35:00;103.800;103.865;103.765;103.800;1.195.624.683,55;57.588
WINQ20;28/07/2020;09:30:00;103.790;103.920;103.685;103.805;3.310.510.502,53;159.462
WINQ20;28/07/2020;09:25:00;103.860;103.920;103.770;103.790;1.616.454.513,69;77.837
WINQ20;28/07/2020;09:20:00;103.820;103.885;103.780;103.860;1.376.469.570,18;66.283
WINQ20;28/07/2020;09:15:00;103.905;103.980;103.805;103.820;1.485.425.480,76;71.491
WINQ20;28/07/2020;09:10:00;103.890;103.985;103.825;103.905;1.579.448.806,10;75.999
WINQ20;28/07/2020;09:05:00;103.985;104.040;103.845;103.890;1.891.833.334,65;91.015
WINQ20;28/07/2020;09:00:00;103.800;104.085;103.750;103.990;2.324.600.455,94;111.814
WINQ20;27/07/2020;17:50:00;104.355;104.400;104.180;104.180;723.424.087,75;34.676
WINQ20;27/07/2020;17:45:00;104.435;104.445;104.330;104.365;600.692.998,89;28.772
WINQ20;27/07/2020;17:40:00;104.375;104.450;104.350;104.435;744.199.380,03;35.644
WINQ20;27/07/2020;17:35:00;104.425;104.445;104.350;104.370;647.738.452,60;31.023
WINQ20;27/07/2020;17:30:00;104.465;104.500;104.390;104.420;702.867.211,40;33.648
WINQ20;27/07/2020;17:25:00;104.395;104.470;104.380;104.465;789.233.711,69;37.788
WINQ20;27/07/2020;17:20:00;104.500;104.505;104.380;104.400;994.674.269,74;47.626
WINQ20;27/07/2020;17:15:00;104.440;104.525;104.430;104.500;895.119.876,25;42.834
WINQ20;27/07/2020;17:10:00;104.470;104.490;104.400;104.435;1.149.105.609,01;55.015
WINQ20;27/07/2020;17:05:00;104.505;104.545;104.460;104.470;973.719.233,42;46.587
WINQ20;27/07/2020;17:00:00;104.600;104.625;104.440;104.505;2.149.757.228,86;102.837
WINQ20;27/07/2020;16:55:00;104.580;104.610;104.435;104.605;2.433.177.481,03;116.411
WINQ20;27/07/2020;16:50:00;104.605;104.630;104.535;104.580;1.540.681.616,81;73.662
WINQ20;27/07/2020;16:45:00;104.630;104.670;104.585;104.610;1.665.693.898,64;79.603
WINQ20;27/07/2020;16:40:00;104.490;104.695;104.480;104.630;2.645.800.408,17;126.480
WINQ20;27/07/2020;16:35:00;104.515;104.565;104.445;104.490;1.907.472.093,23;91.262
WINQ20;27/07/2020;16:30:00;104.460;104.600;104.460;104.515;2.255.689.464,40;107.895
WINQ20;27/07/2020;16:25:00;104.375;104.535;104.365;104.460;2.142.483.706,74;102.559
WINQ20;27/07/2020;16:20:00;104.255;104.400;104.235;104.375;1.499.635.972,23;71.866
WINQ20;27/07/2020;16:15:00;104.345;104.345;104.240;104.255;1.244.619.268,44;59.669
WINQ20;27/07/2020;16:10:00;104.390;104.400;104.300;104.340;1.158.978.388,16;55.534
WINQ20;27/07/2020;16:05:00;104.405;104.455;104.360;104.385;1.105.228.967,37;52.927
WINQ20;27/07/2020;16:00:00;104.285;104.425;104.270;104.405;1.476.952.088,87;70.754
WINQ20;27/07/2020;15:55:00;104.305;104.345;104.250;104.285;1.050.652.576,59;50.367
WINQ20;27/07/2020;15:50:00;104.240;104.375;104.220;104.305;1.637.090.424,27;78.482
WINQ20;27/07/2020;15:45:00;104.390;104.395;104.200;104.240;2.456.828.946,43;117.796
WINQ20;27/07/2020;15:40:00;104.415;104.520;104.350;104.385;1.844.882.360,31;88.328
WINQ20;27/07/2020;15:35:00;104.370;104.450;104.355;104.410;1.089.593.498,12;52.180
WINQ20;27/07/2020;15:30:00;104.405;104.450;104.285;104.375;1.872.668.617,77;89.733
WINQ20;27/07/2020;15:25:00;104.440;104.490;104.340;104.400;1.680.098.965,87;80.453
WINQ20;27/07/2020;15:20:00;104.355;104.475;104.335;104.440;1.291.517.666,11;61.845
WINQ20;27/07/2020;15:15:00;104.380;104.435;104.305;104.360;1.364.159.061,21;65.354
WINQ20;27/07/2020;15:10:00;104.415;104.470;104.350;104.380;1.185.741.187,55;56.783
WINQ20;27/07/2020;15:05:00;104.495;104.530;104.370;104.415;1.564.632.503,13;74.907
WINQ20;27/07/2020;15:00:00;104.355;104.510;104.340;104.495;1.636.032.116,18;78.321
WINQ20;27/07/2020;14:55:00;104.335;104.400;104.255;104.355;1.542.727.983,89;73.935
WINQ20;27/07/2020;14:50:00;104.330;104.440;104.270;104.340;1.380.531.111,45;66.147
WINQ20;27/07/2020;14:45:00;104.345;104.400;104.290;104.330;1.072.748.585,87;51.403
WINQ20;27/07/2020;14:40:00;104.310;104.365;104.225;104.350;1.667.785.890,71;79.955
WINQ20;27/07/2020;14:35:00;104.385;104.410;104.295;104.315;1.498.996.278,21;71.830
WINQ20;27/07/2020;14:30:00;104.395;104.645;104.350;104.380;4.486.500.594,44;214.741
WINQ20;27/07/2020;14:25:00;104.185;104.425;104.185;104.395;2.636.828.171,07;126.374
WINQ20;27/07/2020;14:20:00;104.125;104.240;104.090;104.185;1.610.516.463,88;77.298
WINQ20;27/07/2020;14:15:00;104.075;104.145;103.915;104.125;2.693.691.276,95;129.426
WINQ20;27/07/2020;14:10:00;104.165;104.205;104.050;104.080;1.433.794.095,29;68.841
WINQ20;27/07/2020;14:05:00;104.105;104.200;104.025;104.170;2.364.570.026,14;113.552
WINQ20;27/07/2020;14:00:00;104.145;104.215;104.065;104.105;1.281.479.341,00;61.532
WINQ20;27/07/2020;13:55:00;104.195;104.320;104.120;104.140;2.061.242.477,57;98.885
WINQ20;27/07/2020;13:50:00;104.125;104.285;104.095;104.195;1.879.295.311,87;90.190
WINQ20;27/07/2020;13:45:00;104.210;104.240;104.050;104.125;2.004.793.873,74;96.244
WINQ20;27/07/2020;13:40:00;104.340;104.370;104.175;104.215;2.339.852.454,68;112.205
WINQ20;27/07/2020;13:35:00;104.305;104.515;104.275;104.340;3.041.335.232,08;145.654
WINQ20;27/07/2020;13:30:00;104.195;104.385;104.185;104.300;2.319.283.482,37;111.200
WINQ20;27/07/2020;13:25:00;104.100;104.235;104.085;104.195;1.302.616.095,33;62.526
WINQ20;27/07/2020;13:20:00;104.110;104.205;104.050;104.100;1.259.767.992,69;60.491
WINQ20;27/07/2020;13:15:00;104.060;104.170;104.035;104.110;1.099.205.729,33;52.788
WINQ20;27/07/2020;13:10:00;104.155;104.165;104.030;104.060;1.004.914.686,92;48.267
WINQ20;27/07/2020;13:05:00;104.025;104.180;103.955;104.155;1.699.923.696,20;81.668
WINQ20;27/07/2020;13:00:00;104.120;104.250;103.990;104.025;2.439.545.117,18;117.144
WINQ20;27/07/2020;12:55:00;104.000;104.165;103.950;104.120;1.851.010.526,40;88.944
WINQ20;27/07/2020;12:50:00;104.180;104.220;103.940;103.995;2.565.408.157,98;123.236
WINQ20;27/07/2020;12:45:00;104.255;104.315;104.135;104.175;2.364.394.358,08;113.423
WINQ20;27/07/2020;12:40:00;104.180;104.295;104.075;104.255;2.660.816.439,48;127.696
WINQ20;27/07/2020;12:35:00;104.440;104.505;104.040;104.175;4.312.245.058,94;206.837
WINQ20;27/07/2020;12:30:00;104.305;104.460;104.170;104.445;3.632.859.963,81;174.105
WINQ20;27/07/2020;12:25:00;104.195;104.310;104.125;104.300;2.205.035.795,72;105.797
WINQ20;27/07/2020;12:20:00;104.210;104.240;104.110;104.195;1.922.606.757,53;92.276
WINQ20;27/07/2020;12:15:00;104.195;104.285;104.140;104.205;2.031.816.086,15;97.485
WINQ20;27/07/2020;12:10:00;104.250;104.335;104.125;104.195;2.300.449.364,07;110.366
WINQ20;27/07/2020;12:05:00;104.250;104.360;104.200;104.250;2.055.037.618,41;98.543
WINQ20;27/07/2020;12:00:00;104.385;104.470;104.235;104.250;2.419.997.865,80;115.981
WINQ20;27/07/2020;11:55:00;104.425;104.545;104.355;104.385;3.897.965.345,67;186.599
WINQ20;27/07/2020;11:50:00;104.280;104.430;104.155;104.420;3.138.297.470,52;150.519
WINQ20;27/07/2020;11:45:00;104.265;104.365;104.180;104.280;2.456.488.598,37;117.803
WINQ20;27/07/2020;11:40:00;104.385;104.455;104.230;104.260;2.648.007.833,17;126.909
WINQ20;27/07/2020;11:35:00;104.065;104.470;104.055;104.385;5.196.507.517,95;249.161
WINQ20;27/07/2020;11:30:00;103.885;104.125;103.885;104.065;4.349.511.807,11;209.100
WINQ20;27/07/2020;11:25:00;103.760;103.895;103.690;103.885;2.658.684.897,08;128.073
WINQ20;27/07/2020;11:20:00;103.715;103.835;103.670;103.760;2.527.333.756,18;121.780
WINQ20;27/07/2020;11:15:00;103.645;103.765;103.605;103.715;1.959.536.457,80;94.484
WINQ20;27/07/2020;11:10:00;103.675;103.800;103.580;103.645;2.829.316.486,58;136.426
WINQ20;27/07/2020;11:05:00;103.580;103.740;103.550;103.670;3.045.072.932,76;146.886
WINQ20;27/07/2020;11:00:00;103.535;103.585;103.470;103.575;1.563.279.354,96;75.499
WINQ20;27/07/2020;10:55:00;103.510;103.660;103.385;103.535;3.515.659.911,72;169.809
WINQ20;27/07/2020;10:50:00;103.570;103.630;103.440;103.515;3.467.706.346,98;167.457
WINQ20;27/07/2020;10:45:00;103.350;103.580;103.210;103.575;5.706.243.078,98;275.978
WINQ20;27/07/2020;10:40:00;103.080;103.370;103.020;103.350;5.822.194.031,88;282.078
WINQ20;27/07/2020;10:35:00;102.920;103.125;102.700;103.085;6.159.529.787,87;299.191
WINQ20;27/07/2020;10:30:00;103.225;103.350;102.795;102.920;6.958.034.572,48;337.612
WINQ20;27/07/2020;10:25:00;102.980;103.285;102.955;103.230;3.377.303.915,65;163.710
WINQ20;27/07/2020;10:20:00;103.060;103.120;102.760;102.975;3.612.480.854,16;175.494
WINQ20;27/07/2020;10:15:00;103.055;103.125;102.935;103.060;2.442.978.779,95;118.563
WINQ20;27/07/2020;10:10:00;102.875;103.150;102.810;103.050;4.085.975.973,17;198.346
WINQ20;27/07/2020;10:05:00;102.915;103.015;102.780;102.875;3.628.641.448,50;176.328
WINQ20;27/07/2020;10:00:00;102.925;103.055;102.805;102.920;3.936.721.288,99;191.239
WINQ20;27/07/2020;09:55:00;102.740;103.055;102.740;102.920;3.728.147.224,85;181.102
WINQ20;27/07/2020;09:50:00;102.725;102.815;102.605;102.745;2.215.099.258,66;107.835
WINQ20;27/07/2020;09:45:00;102.740;102.760;102.650;102.725;1.253.243.666,48;61.004
WINQ20;27/07/2020;09:40:00;102.720;102.790;102.610;102.735;2.223.069.273,76;108.220
WINQ20;27/07/2020;09:35:00;102.650;102.745;102.575;102.720;3.125.262.135,04;152.225
WINQ20;27/07/2020;09:30:00;102.845;102.920;102.645;102.650;3.299.051.502,58;160.506
WINQ20;27/07/2020;09:25:00;102.725;102.925;102.615;102.840;2.619.643.253,59;127.460
WINQ20;27/07/2020;09:20:00;102.945;102.960;102.665;102.725;3.073.764.776,28;149.565
WINQ20;27/07/2020;09:15:00;102.870;103.010;102.805;102.945;2.216.775.153,60;107.698
WINQ20;27/07/2020;09:10:00;102.925;102.990;102.805;102.865;1.979.351.205,14;96.193
